# Created by Octave 4.0.0, Wed Jun 15 15:27:24 2016 BRT <fernando@fernando-Inspiron-5547>
# name: CORRA1
# type: matrix
# rows: 1
# columns: 90
 1 0.986689884994212 0.9483039561834448 0.8873239218540638 0.8135962919057099 0.7565822231064895 0.7036435942301383 0.6459450814487554 0.5927949305891113 0.5538390638992159 0.5181641386930009 0.4809016747213858 0.4503118768483901 0.4249618138918023 0.4009564577206504 0.3787220586930761 0.3591314855802675 0.3404061721227458 0.3204350278511624 0.3026124671181694 0.2838986447458804 0.268854323984666 0.2541417032050254 0.2435561863664266 0.232792506171991 0.2244999720835363 0.2177827948729004 0.2127330113675555 0.208235700623696 0.2059484793984999 0.2018903476527558 0.2008695577704103 0.1994918066332613 0.2001647299242454 0.2019509673372861 0.2019660625132739 0.2034715227552319 0.2030976985309134 0.2051866091743891 0.2062860290019405 0.2083197851865661 0.2109144693999556 0.212901466845459 0.2126355524219379 0.2108759517133269 0.2085500202599809 0.2046743854036118 0.2007075374881377 0.1956332970071311 0.1918007220825518 0.1908326710132082 0.1861967808023305 0.1825743212209961 0.1791445742090723 0.1740263746807583 0.1699789091345561 0.1634896979754044 0.156407875291263 0.1510857018404582 0.1449136863355736 0.1356772743290477 0.1307459767497892 0.1238844022505815 0.1177927619082889 0.1121571901992639 0.1066057817975383 0.1022146324991984 0.09694000640109796 0.0940505689665543 0.09236096957355834 0.08745173977610501 0.08310459340796714 0.07933063681999809 0.07590442992213087 0.07210496352273549 0.06926827434061236 0.06626347217123597 0.06471242202189255 0.06245667888749378 0.06277978660202868 0.06112983228215704 0.06153975234623285 0.06126121469052605 0.06308438152386928 0.06208523113285679 0.04553096435244932 0.0414212283822001 0.03478525175338528 0.02800523422749584 0.01877482581442998


# name: CORRB1
# type: matrix
# rows: 1
# columns: 90
 0.9999999999999999 0.9863054289197164 0.9436536455071965 0.8731168173536699 0.7837906675502935 0.7081121368849319 0.62653605156684 0.5377658462325848 0.4566662565590459 0.3987788664002515 0.3434400248806859 0.2861820188262142 0.2353160737572037 0.1971562274780003 0.1634569756237277 0.1348160538600956 0.1106330195558711 0.08741228077918958 0.06825200981840376 0.0505391841849074 0.03379617161980569 0.02067805225651335 0.008492820739694986 -0.002529320128232459 -0.01291851141505494 -0.02229106967165106 -0.03012336609936413 -0.03659727455013562 -0.04097008456225178 -0.04591807589905488 -0.04743452249770611 -0.04810949703582208 -0.04626929692156886 -0.04345477573310576 -0.03824937769911962 -0.03389283035001655 -0.02718685744049803 -0.02079969625597467 -0.01367025244095845 -0.006138599382165128 -0.002020352993908804 0.001445247892454193 0.002955910556684417 0.004146658109059631 0.005217146270972369 0.004447686198568817 0.00273691994748415 0.00496899222346522 0.005877122628959613 0.008059592098742159 0.01030745487578753 0.01480379195230662 0.01731420363934861 0.02091300663240156 0.0200545088677252 0.01909259958789281 0.01601170298626858 0.01217038232998688 0.006349651636815823 0.003380693992512721 0.0003284954672454625 -0.002333751643838246 -0.0007348940360615327 0.00115456651347544 0.004781189240402629 0.009300542237720491 0.01393581506739423 0.01684954866970942 0.01984338962243482 0.02129340178982696 0.02035713654748677 0.01796797772357141 0.01542326081074091 0.01076765864314452 0.005883759998751872 0.003509998711857326 0.001142465488561266 -0.0008813528267134709 -0.0009299135016672219 -0.001243614098161535 0.0005559102913583121 0.002625913363166993 0.005662010464192057 0.008267901606453174 0.01179996121483856 0.00974970248532174 0.01039405472455144 0.009377951785207608 0.006982300689676247 0.006944223730175038


# name: CORRC1
# type: matrix
# rows: 1
# columns: 90
 1 0.9913251952240661 0.9646721357875458 0.9194744257014223 0.8597490558450017 0.7952361975404026 0.7260044488431936 0.648465666010321 0.5674492963031862 0.488264105924776 0.4127909076570977 0.3414463005300449 0.2788911797938783 0.2205466458175479 0.1677066292040882 0.1215782106469463 0.08256542238936278 0.04905008464620761 0.02104861040780983 -0.002330538719886706 -0.02029667672654005 -0.0350201979060883 -0.04584691042458751 -0.05374796186621566 -0.05868813828197977 -0.06309559374946611 -0.06607475902872539 -0.06811003423483894 -0.06952254225883975 -0.07014181650005759 -0.070797129083799 -0.07082019394732969 -0.07000468525153224 -0.06776317167735067 -0.06568465504998015 -0.06142656771947382 -0.05679274610190684 -0.0515377902307457 -0.0451221677945824 -0.03956136686810957 -0.03271275960290277 -0.027206619482691 -0.02140200191972432 -0.01599450763310978 -0.01140762638506334 -0.007390963121765147 -0.005548768219930743 -0.005024831430479657 -0.004634732270466534 -0.006693135067950301 -0.009387264266688211 -0.0134310742429634 -0.01858836637560353 -0.02439604034775448 -0.03051744044382302 -0.03623943027037299 -0.04171439303621473 -0.04550267224876373 -0.04806290654949356 -0.04976931406544845 -0.04847699499656538 -0.04594725112492864 -0.04111094870255858 -0.03563015457633393 -0.02843167009770105 -0.01983049423134663 -0.009648981761963479 -1.308944806926182e-06 0.01167742935297256 0.02229047870389665 0.03235533178159085 0.04247630224317256 0.0516815377128579 0.05964767298440719 0.06667506448842329 0.07277924290297871 0.07764416092632909 0.08217863907889057 0.08489233550066486 0.08716422346874995 0.08857265115903216 0.09003535464312175 0.08975739449211621 0.08939487036582383 0.08946397878638805 0.08027576877450793 0.07862923509934637 0.07714883765478957 0.07496814638145891 0.07411940157965058


# name: MINANGLE
# type: scalar
0.5


